canonical_taxon_id,phylo_dim_1,phylo_dim_2,phylo_dim_3,phylo_dim_4,phylo_dim_5,phylo_dim_6,phylo_dim_7,phylo_dim_8,phylo_dim_9,phylo_dim_10,phylo_dim_11,phylo_dim_12,phylo_dim_13,phylo_dim_14,phylo_dim_15,phylo_dim_16,phylo_dim_17,phylo_dim_18,phylo_dim_19,phylo_dim_20,phylo_dim_21,phylo_dim_22,phylo_dim_23,phylo_dim_24,phylo_dim_25,phylo_dim_26,phylo_dim_27,phylo_dim_28,phylo_dim_29,phylo_dim_30,phylo_dim_31,phylo_dim_32
dobsonia_peronii,181.28677956130224,-30.954802225407544,-6.266937600675129,6.125010477236467,42.1087208774179,1.4814759403308035,-0.0033185024386246154,0.41164154048344265,0.47207799267252193,-0.00174877674349689,36.78291866873972,0.03326560557595761,0.053048820682052876,0.18338600688168696,-41.67619634787537,0.0017732911865037536,-0.06203314300270561,-15.259089214462273,0.000427107762687719,-0.22360892156967882,-0.0013242074016767197,2.71836003889122,0.004040566231338997,-0.012186896770419507,0.001387669995237841,0.24779166524905014,0.0011238161864505643,1.687682221467118e-05,0.9333695156579943,-2.0286271120766048e-05,-0.047963422389023146,0.00016662301986281554
dobsonia_praedatrix,181.28677956130224,-30.95480222540754,-6.266937600675129,6.125010477236468,42.10872087741791,1.4814759403308047,-0.003318502438616722,0.41164154048343654,0.4720779926725102,-0.0017487767434960504,36.78291866873974,0.033265605575954156,0.05304882068206948,0.18338600688170398,-41.67619634787537,0.0017732911865189964,-0.06203314300270453,-15.259089214462268,0.0004271077627096408,-0.22360892156966122,-0.0013242074016650205,2.7183600388912286,0.004040566231341432,-0.012186896770450904,0.0013876699952541814,0.24779166524907556,0.0011238161864248176,1.6876822182719665e-05,0.9333695156580194,-2.0286271123076577e-05,-0.04796342238903051,0.0001666230198444741
dobsonia_viridis,181.28677956130224,-30.95480222540754,-6.266937600675125,6.125010477236464,42.108720877417916,1.4814759403308073,-0.003318502438612975,0.411641540483429,0.4720779926725053,-0.0017487767434936825,36.782918668739725,0.03326560557595444,0.053048820682062486,0.18338600688171075,-41.676196347875354,0.0017732911865128763,-0.06203314300271276,-15.259089214462257,0.0004271077626865162,-0.22360892156967518,-0.0013242074016669007,2.71836003889125,0.004040566231342427,-0.012186896770438377,0.0013876699952504825,0.247791665249051,0.0011238161864440073,1.6876822182010122e-05,0.9333695156580251,-2.0286271110150692e-05,-0.04796342238902632,0.0001666230198355133
dolichotis_patagonum,-146.9636527479819,-20.77380913330051,-3.482395864041806,1.1468913456147782,0.206054567632782,-6.510816293526007,6.328455435141831,1.4636932390096161e-05,-1.832477917199488e-05,11.44117643046676,0.004801841988152437,-0.057375105057942535,-14.349739483598654,0.4872247077225079,-0.004649918289173242,-18.141528178757707,-1.1598379786498791,-0.0015134099769247616,1.3772463635137675,0.0007488218677087984,0.015871820666031787,-0.011094496854182524,10.272490239970368,0.23295419206763354,-0.2283163512854908,-0.00246443806204408,-0.3517261402169263,1.290975490571065,3.74063866747508e-05,1.3218684093552775,0.0005539291366995392,0.05936029996701743
dolichotis_salinicola,-146.96365274798197,-20.773809133300517,-3.48239586404181,1.1468913456147765,0.20605456763278016,-6.5108162935260046,6.328455435141854,1.4636932388843627e-05,-1.83247791785528e-05,11.441176430466749,0.004801841988149728,-0.05737510505794398,-14.349739483598674,0.4872247077225208,-0.004649918289187546,-18.14152817875769,-1.1598379786498625,-0.001513409976977983,1.3772463635137613,0.0007488218676973836,0.015871820666030954,-0.011094496854191798,10.272490239970383,0.23295419206764412,-0.2283163512854938,-0.002464438062038385,-0.3517261402168937,1.2909754905710693,3.740638665631369e-05,1.3218684093552997,0.0005539291366718638,0.05936029996703542
dologale_dybowskii,174.77149442758494,-25.716721946311488,-2.1140622301675034,-5.584768790648241,-47.93024082598817,-2.0528856522203482,0.02287659939877506,-16.30114783471115,-65.45511815053823,-0.02089340144964638,-1.752029122219773,0.031594064728904726,0.05145434586002604,0.13300876463610306,-0.4041485374932317,0.0028426287692631677,-0.028701252250872306,-1.1122265849115702,-0.002122054894627826,1.420020202470993,-0.024183225763228355,0.20615724015602774,-0.00760135434501168,0.1269843992390162,-0.16197785892751643,0.01962444854548731,0.022227602610313153,4.068891349152992e-05,0.03809583099735861,1.0594450536566373e-05,12.879803965523447,-0.057696299231147205
dorcatragus_megalotis,175.17007081248875,-25.982552036197294,-2.189866763765524,-6.053033885823868,-52.3010384859014,-2.2559860425276055,0.02854305388540958,-54.88842499604094,55.41797352357954,-0.020566348466153874,-2.0506861412319752,0.03872243119149675,0.06561721960129623,0.17447972254298674,-0.5451363897104854,0.004543108614432881,-0.062009235934926576,-2.718925317492418,-0.023282408006452083,22.37637024223105,0.25258969169029866,-0.5904298214297274,0.01619986259966584,-0.14990085716846757,0.1418617007083307,-0.01528719420216918,-0.013290350193363982,-1.1079724679751415e-05,-0.00374717184606448,7.184062568018337e-07,-0.18810979933662997,0.00065386321986402
dorcopsis_atrata,23.537580134001214,255.51921212983277,-57.93870820879669,45.54192324392559,-4.701090222287512,2.8704061248186297,0.030376914222233164,0.013988558866172106,0.017301951293866538,-0.04975566327174942,-0.046864251052287864,49.43934332343344,-0.06847881456812079,0.0380559614764737,-0.002228757680929528,0.0062103797229317885,-0.07120705958022525,-0.03362375810243434,-0.0035788956320890204,0.09439602665992558,-0.27178311129119453,0.041677801110187686,-0.1200004204784516,10.883393469798394,5.9916403236155915,0.03866863638622465,-0.26532099207140225,-0.00024827392293992514,0.0014357180823595366,-0.00011018485893595189,0.00021296195166816616,4.125647618105111e-05
dorcopsis_hageni,23.537580134001217,255.5192121298327,-57.9387082087967,45.54192324392559,-4.701090222287505,2.8704061248185977,0.030376914222357745,0.013988558866178079,0.017301951293862174,-0.04975566327181743,-0.046864251052292735,49.43934332343344,-0.06847881456812124,0.03805596147648472,-0.00222875768092817,0.006210379722957731,-0.07120705958020684,-0.03362375810242749,-0.003578895632105727,0.09439602665992648,-0.2717831112912,0.04167780111018846,-0.12000042047845658,10.883393469798353,5.9916403236155675,0.03866863638621443,-0.2653209920714153,-0.0002482739229429407,0.0014357180823631726,-0.00011018485899532813,0.00021296195167170892,4.12564761841755e-05
dorcopsis_luctuosa,23.537580134001217,255.51921212983265,-57.9387082087967,45.54192324392559,-4.701090222287516,2.870406124818643,0.030376914222207885,0.013988558866176549,0.017301951293858742,-0.04975566327172964,-0.04686425105228554,49.43934332343345,-0.06847881456813813,0.03805596147649791,-0.0022287576809384264,0.0062103797229235555,-0.07120705958020188,-0.0336237581024119,-0.003578895632080654,0.09439602665993037,-0.2717831112911757,0.04167780111018939,-0.12000042047844986,10.883393469798426,5.991640323615624,0.038668636386222734,-0.26532099207137805,-0.0002482739229282177,0.0014357180823630412,-0.00011018485896376543,0.00021296195166449835,4.125647618954945e-05
dorcopsis_muelleri,23.537580134001217,255.51921212983262,-57.9387082087967,45.5419232439256,-4.701090222287515,2.8704061248186528,0.030376914222162,0.013988558866175105,0.01730195129385708,-0.04975566327168117,-0.04686425105228267,49.43934332343344,-0.06847881456816372,0.038055961476488875,-0.002228757680924537,0.006210379722903513,-0.07120705958019659,-0.03362375810242054,-0.0035788956320904762,0.09439602665992185,-0.2717831112911916,0.041677801110179796,-0.1200004204784585,10.883393469798435,5.9916403236156315,0.038668636386221616,-0.26532099207139004,-0.00024827392293726435,0.0014357180823689932,-0.0001101848589844294,0.00021296195167487658,4.125647618630008e-05
dorcopsulus_macleayi,23.537580134001217,255.51921212983265,-57.938708208796704,45.541923243925595,-4.701090222287515,2.8704061248186643,0.030376914222143333,0.01398855886616809,0.017301951293860626,-0.049755663271675424,-0.04686425105227904,49.43934332343345,-0.06847881456816456,0.038055961476497396,-0.002228757680929077,0.0062103797229095805,-0.07120705958020603,-0.03362375810243163,-0.0035788956320802257,0.09439602665992487,-0.2717831112911975,0.04167780111018907,-0.12000042047846868,10.88339346979842,5.9916403236155915,0.038668636386232295,-0.2653209920713929,-0.00024827392292254137,0.0014357180823595093,-0.000110184858952082,0.00021296195166445667,4.125647618842467e-05
dorcopsulus_vanheurni,23.537580134001217,255.51921212983265,-57.938708208796704,45.541923243925595,-4.701090222287514,2.8704061248186563,0.030376914222138358,0.013988558866177796,0.01730195129385608,-0.04975566327167898,-0.04686425105228471,49.43934332343344,-0.06847881456815871,0.038055961476511004,-0.002228757680924154,0.006210379722919815,-0.0712070595802159,-0.03362375810241839,-0.0035788956321064795,0.09439602665992901,-0.27178311129120164,0.041677801110182974,-0.12000042047845401,10.88339346979843,5.991640323615624,0.03866863638622415,-0.2653209920714104,-0.0002482739229161555,0.0014357180823636872,-0.00011018485895295389,0.0002129619516735845,4.1256476167095526e-05
dremomys_everetti,-148.68385134124335,-21.89252138534513,-4.157226091373396,1.6746161230552044,0.3087619549237763,-10.011225594940427,12.811423808714897,3.6850642693860236e-05,-4.873422058620524e-05,61.85208250871349,-0.014417123373820813,0.10791414989484258,20.415091713726305,-0.5923663959058805,0.004958364866750978,11.561733268695235,0.48182263628580324,0.0005674209775124641,-0.34216933591298654,-0.0001813468692464275,-0.003385754926430018,0.0020368296047001606,-1.7842318127361563,-0.03548650033168912,0.03238625260470757,0.0003400329241929435,0.045712532451992784,-0.14743243125919953,-4.060188577828025e-06,-0.1405895461573876,-4.843112064263785e-05,-0.005178056228987803
dremomys_lokriah,-148.68385134124335,-21.89252138534513,-4.157226091373392,1.6746161230551988,0.3087619549237796,-10.011225594940436,12.81142380871489,3.6850642696507065e-05,-4.8734220584639325e-05,61.852082508713494,-0.014417123373810866,0.1079141498948388,20.415091713726284,-0.5923663959058821,0.004958364866736331,11.561733268695217,0.4818226362858109,0.0005674209775216066,-0.34216933591297316,-0.00018134686923604066,-0.0033857549264223927,0.002036829604687791,-1.7842318127361614,-0.03548650033166556,0.03238625260470205,0.0003400329242171845,0.0457125324519935,-0.1474324312591949,-4.060188597024907e-06,-0.14058954615735766,-4.8431120652057455e-05,-0.0051780562289735635
dremomys_pernyi,-148.68385134124333,-21.892521385345127,-4.157226091373391,1.674616123055201,0.30876195492377695,-10.011225594940417,12.81142380871487,3.685064269875974e-05,-4.873422057635252e-05,61.85208250871351,-0.014417123373808944,0.10791414989484084,20.415091713726305,-0.5923663959058755,0.0049583648667499295,11.561733268695255,0.48182263628580935,0.0005674209774914788,-0.3421693359129624,-0.00018134686923912424,-0.0033857549264213484,0.0020368296047145852,-1.7842318127361882,-0.03548650033169754,0.03238625260471064,0.0003400329242281727,0.04571253245200801,-0.14743243125916314,-4.060188611641259e-06,-0.14058954615736072,-4.843112063531265e-05,-0.005178056228967019
dremomys_rufigenis,-148.68385134124333,-21.892521385345123,-4.157226091373391,1.674616123055201,0.30876195492378455,-10.011225594940417,12.811423808714878,3.6850642695216715e-05,-4.8734220587944596e-05,61.85208250871348,-0.014417123373817628,0.10791414989484421,20.4150917137263,-0.5923663959058815,0.004958364866746639,11.561733268695235,0.48182263628582483,0.000567420977500419,-0.3421693359129889,-0.00018134686924055785,-0.0033857549264265712,0.0020368296047341603,-1.7842318127361656,-0.03548650033169737,0.03238625260471098,0.00034003292421106097,0.04571253245199944,-0.14743243125920194,-4.060188607832821e-06,-0.1405895461573668,-4.843112064432588e-05,-0.005178056228986241
dromiciops_gliroides,23.273805453793898,242.93852989132233,-49.01021060816776,32.1900580257768,-3.2496021702502573,1.9409254750715053,0.01642947928723239,0.006433125658199503,0.007655050388429369,-0.014401425405377513,0.004148018230735653,-10.888077118389457,0.022486698593999082,-0.015263018337293899,0.0010452757132571521,-0.005007789187442216,0.08366800068783689,0.04281840860863369,0.006038002837980687,-0.16167768699746413,0.499435528895555,-0.0823793970413214,0.2429245207375664,-23.151307920022422,-13.036437298974466,-0.08480044377258729,0.5908312314708756,0.0005666468726161268,-0.003297495964834329,0.0002535635088166984,-0.0004906159559657833,-9.502741434563781e-05
dryomys_laniger,-146.94486734014964,-20.762085964522928,-3.476160782183758,1.1429115911812366,0.2052999652083912,-6.485758445446654,6.293266667274091,1.4540083621624402e-05,-1.819929744406271e-05,11.339059294923562,0.0047321375912530925,-0.056420217131513774,-14.084713636077277,0.4776065785721933,-0.0045524410846668265,-17.640745221505078,-1.1177561439450403,-0.0014544729165399688,1.3047970637283326,0.0007086576269225437,0.014933280759833226,-0.010356715988902268,9.558764815310798,0.21498438109747217,-0.20966690368622073,-0.0022586021540384753,-0.3208976148146863,1.165345020602942,3.3613129237627834e-05,1.1855930246692314,0.0004870004132255602,0.05217470751642526
dryomys_nitedula,-146.94486734014964,-20.762085964522928,-3.476160782183759,1.1429115911812386,0.20529996520839083,-6.485758445446664,6.293266667274084,1.4540083615813053e-05,-1.8199297440343666e-05,11.339059294923558,0.004732137591253427,-0.05642021713150229,-14.084713636077277,0.4776065785721884,-0.004552441084652474,-17.64074522150507,-1.1177561439450339,-0.0014544729165392354,1.3047970637283255,0.0007086576269159438,0.014933280759829467,-0.010356715988893645,9.558764815310788,0.2149843810974823,-0.20966690368622448,-0.0022586021540427813,-0.3208976148146592,1.1653450206029423,3.3613129245236493e-05,1.1855930246692183,0.00048700041321163913,0.05217470751643655
dyacopterus_spadiceus,181.28677956130224,-30.95480222540753,-6.266937600675129,6.125010477236453,42.1087208774179,1.481475940330824,-0.0033185024386543005,0.4116415404834353,0.47207799267252265,-0.0017487767434947324,36.78291866873974,0.03326560557595159,0.053048820682059884,0.1833860068816945,-41.676196347875354,0.0017732911865346518,-0.06203314300273965,-15.259089214462264,0.00042710776265705646,-0.22360892156966966,-0.001324207401663767,2.7183600388912486,0.0040405662313326395,-0.012186896770451565,0.0013876699952648332,0.24779166524901916,0.0011238161864448393,1.6876822202121175e-05,0.9333695156580425,-2.0286271134454842e-05,-0.0479634223890313,0.00016662301984987114
dymecodon_pilirostris,173.92004521394975,-25.168179065576826,-1.975970250010194,-4.954423976092703,-42.35830980105392,-1.8089901138863196,0.022059609951127112,50.819093803438,13.800360926009432,-0.009074060858446656,-0.38039439606973574,0.0033296167492597862,0.0002071992232578664,-0.009205634243377342,0.057231584952867204,-0.0016188792832187884,0.03529807417734682,1.6241899499203443,0.006229357487558372,-4.363332383798989,0.09401538659282613,-1.087042563742926,0.045346746537459355,-1.053253682353996,1.662483466114696,-0.2209567611734647,-0.31426008930818716,-0.0012551756400375224,-2.335548099112538,-0.001136733423233294,20.250774588491826,-0.07037772722353378
echimys_chrysurus,-147.29317662156973,-20.98112900693707,-3.5952478451004803,1.2213147055718792,0.22021980104139163,-6.982944142814104,7.014868442955317,1.6568191866639914e-05,-2.0839245957381962e-05,13.581663522806892,0.006469523702756489,-0.08151956939049096,-21.39484262013823,0.7523755648055123,-0.007436434132416765,-36.05142608873347,-3.399775262367626,-0.005202900592986232,48.65466951983781,0.09175524469533486,-0.15894816532411493,0.04498134277327522,-33.49638721649452,-0.5033959845091058,0.4102058847001067,0.0041429671813863036,0.5163186817120013,-1.4561063067403368,-3.8370118525254776e-05,-1.3068409913674568,-0.0003942460105459649,-0.042095599445675286
echimys_saturnus,-147.2931766215697,-20.981129006937064,-3.5952478451004786,1.221314705571882,0.2202198010413971,-6.982944142814096,7.014868442955303,1.6568191864570304e-05,-2.0839245944021413e-05,13.581663522806917,0.0064695237027520116,-0.08151956939049355,-21.394842620138228,0.7523755648055088,-0.007436434132412362,-36.05142608873347,-3.399775262367627,-0.005202900593013484,48.65466951983782,0.09175524469530995,-0.15894816532411785,0.04498134277327138,-33.4963872164945,-0.5033959845091083,0.41020588470010355,0.004142967181385567,0.516318681711988,-1.4561063067403104,-3.837011855388788e-05,-1.3068409913674213,-0.0003942460105262921,-0.042095599445636574
echimys_semivillosus,-147.2931766215697,-20.98112900693707,-3.5952478451004803,1.2213147055718792,0.22021980104139763,-6.982944142814097,7.014868442955299,1.6568191873819528e-05,-2.083924593794834e-05,13.581663522806911,0.006469523702757002,-0.08151956939049271,-21.394842620138217,0.7523755648055301,-0.007436434132414725,-36.05142608873348,-3.399775262367636,-0.005202900593020576,48.65466951983783,0.09175524469531152,-0.158948165324107,0.044981342773277214,-33.49638721649452,-0.5033959845091057,0.4102058847001014,0.004142967181374793,0.516318681711981,-1.4561063067403481,-3.837011856063958e-05,-1.3068409913674592,-0.0003942460105082031,-0.042095599445652644
echinoprocta_rufescens,-146.93547643703099,-20.756229340487778,-3.473051606502806,1.140932053444092,0.20492473280765922,-6.473301711640249,6.275818624302656,1.44921382275471e-05,-1.8137198890519366e-05,11.288681267710915,0.004698038805622339,-0.055954593878494996,-13.955838200699603,0.4729385232328777,-0.004505219161315992,-17.400580390298426,-1.097839948707172,-0.0014266929072562571,1.2713575263296053,0.0006901490119718529,0.014504439128305076,-0.0100234381063105,9.237845305551138,0.20700049439026216,-0.20143984964639017,-0.0021680612585189846,-0.3074248395613391,1.111273575197859,3.199107491557193e-05,1.1274756015441387,0.00045925554030552205,0.04919704472357926
echinops_telfairi,21.069403619673675,112.32111217698376,243.426751330532,32.202983906848154,3.1639299252203754,-7.109433019702988,0.306200994227662,0.09705618839289508,0.11471825991574539,-0.2631012463797214,-0.1717070445603664,0.9019516305167861,2.813661773721882,67.16236542337583,0.11753913419063616,0.0013930391678290198,-0.15739587046995476,-0.08362451875240969,-0.018132606919588554,0.538962165829091,-37.20612975825084,-0.07751500383447076,0.11213747689755739,-0.7403623045584342,0.5801422398857016,0.004953541241986508,-0.037906445382968855,2.1925155052433045e-05,-0.0004641135303762388,5.018932395622596e-05,-0.0022010131443559993,-0.0004585418819401057
echinosorex_gymnura,172.24972209842412,-24.07762145786806,-1.6863114252265572,-3.403956419971548,-28.202575221410136,-1.1662379408923944,0.009361056870002406,13.143882888839897,3.017029435546056,0.002034406283449549,1.3712256251137613,-0.033476986698068624,-0.0670427809109145,-0.19625374708107257,0.6643516181480221,-0.007401976748309341,0.11475071807609195,4.965695495114,0.015418199863351613,-10.668458018761086,0.2163229950476991,-2.322750151769485,0.0941621468403384,-2.03459616808204,3.0764081992891366,-0.4017523417346292,-0.5489684050579102,-0.001986080833094959,-3.533135349368544,-0.0016869181683045718,23.749753449390695,-0.08224930419256735
echymipera_clara,23.31526717191167,244.85595908402695,-50.24974021252446,33.78976205701181,-3.4203043374488393,2.0482403717207442,0.017760763118480734,0.007058984258398972,0.008427286503746814,-0.016329048839199705,0.005096848957086388,-13.799770722458637,0.02927471134558813,-0.02024736357402811,0.0014120400293462425,-0.0074799480918077916,0.14329107555562337,0.07658637434370377,0.013690818365721329,-0.3736546332568977,1.2819619256801493,-0.2459461367028534,0.7741211305114557,-88.43163010204587,-56.08412336212198,-0.3839614736761732,3.0226301480278144,0.004074264850504466,-0.02832552584247477,0.002363737590091775,-0.027939328476925228,-0.005762124044057714
echymipera_davidi,23.31526717191167,244.85595908402692,-50.24974021252446,33.78976205701182,-3.4203043374488384,2.04824037172077,0.017760763118382025,0.007058984258396399,0.00842728650374533,-0.016329048839135704,0.005096848957080973,-13.799770722458653,0.02927471134556932,-0.02024736357401983,0.0014120400293523515,-0.00747994809182037,0.1432910755556141,0.07658637434368201,0.01369081836570402,-0.37365463325691817,1.2819619256801391,-0.24594613670284698,0.7741211305114636,-88.43163010204586,-56.08412336212203,-0.3839614736761735,3.0226301480278592,0.0040742648505243334,-0.028325525842473234,0.002363737590130138,-0.0279393284769243,-0.005762124044018388
echymipera_echinista,23.31526717191167,244.85595908402692,-50.24974021252447,33.78976205701181,-3.4203043374488407,2.0482403717207602,0.017760763118382313,0.007058984258397403,0.008427286503744566,-0.0163290488391208,0.005096848957094893,-13.799770722458646,0.029274711345554316,-0.02024736357402318,0.0014120400293536792,-0.007479948091827042,0.1432910755556218,0.07658637434368623,0.013690818365709928,-0.3736546332569126,1.2819619256801424,-0.24594613670287024,0.7741211305114547,-88.4316301020459,-56.084123362122,-0.3839614736761731,3.0226301480278233,0.0040742648505143995,-0.028325525842485925,0.002363737590140601,-0.027939328476926175,-0.005762124044013723
echymipera_kalubu,23.31526717191167,244.85595908402686,-50.24974021252448,33.789762057011814,-3.4203043374488393,2.048240371720772,0.017760763118333158,0.007058984258394396,0.008427286503745494,-0.016329048839086775,0.005096848957085075,-13.799770722458653,0.029274711345554455,-0.02024736357401708,0.0014120400293659,-0.007479948091838253,0.14329107555560464,0.07658637434369368,0.013690818365721254,-0.3736546332569109,1.2819619256801391,-0.245946136702845,0.7741211305114659,-88.4316301020459,-56.084123362122,-0.3839614736761754,3.022630148027814,0.004074264850545619,-0.028325525842479504,0.002363737590156644,-0.027939328476923625,-0.005762124044045049
echymipera_rufescens,23.31526717191167,244.85595908402692,-50.24974021252447,33.789762057011814,-3.42030433744884,2.048240371720755,0.01776076311837944,0.007058984258397115,0.008427286503741811,-0.016329048839119727,0.005096848957071976,-13.799770722458659,0.029274711345571896,-0.020247363574012054,0.0014120400293679038,-0.007479948091820013,0.14329107555560533,0.07658637434368183,0.013690818365701456,-0.3736546332569101,1.2819619256801325,-0.245946136702855,0.7741211305114547,-88.43163010204583,-56.084123362122035,-0.3839614736761721,3.022630148027844,0.004074264850554133,-0.028325525842481342,0.002363737590147576,-0.027939328476931907,-0.005762124044016055
ectophylla_alba,181.12791614484638,-30.832654384543698,-6.183818011401932,5.953624532429297,40.852506442041744,1.4345628037015312,-0.003151279019327737,0.38530951718311124,0.4403631920785562,-0.0015720948219503355,26.47252874999695,0.018650764360132067,0.015280821144371735,-0.021988056939595244,49.01524157316699,0.003221999549697693,-0.08689419280350585,-20.76491501419425,0.0005410110874218569,-0.28240072864042837,-0.001650559097145848,3.345800757648573,0.004953263166721205,-0.014815242055869834,0.0016802726206981203,0.2996084646857951,0.0013548273604502912,2.0231386332960702e-05,1.1166764860570362,-2.425191736167496e-05,-0.05697174988347448,0.0001979043290102027
eidolon_dupreanum,181.28677956130224,-30.95480222540753,-6.2669376006751305,6.125010477236468,42.10872087741788,1.4814759403308257,-0.0033185024386563266,0.4116415404834282,0.4720779926725072,-0.0017487767434971008,36.78291866873975,0.033265605575956335,0.05304882068207045,0.18338600688169404,-41.67619634787537,0.001773291186546399,-0.06203314300274611,-15.25908921446226,0.0004271077626755892,-0.22360892156966508,-0.0013242074016700342,2.7183600388912588,0.0040405662313377656,-0.012186896770421273,0.001387669995241165,0.24779166524905455,0.0011238161864382957,1.687682222132313e-05,0.9333695156580033,-2.0286271142127544e-05,-0.047963422389000455,0.00016662301986183136
eidolon_helvum,181.28677956130224,-30.95480222540753,-6.2669376006751305,6.1250104772364615,42.1087208774179,1.4814759403308182,-0.0033185024386536426,0.4116415404834356,0.4720779926725114,-0.001748776743504587,36.78291866873974,0.03326560557595724,0.05304882068206937,0.18338600688170115,-41.67619634787539,0.0017732911865540096,-0.062033143002744214,-15.25908921446228,0.0004271077626653775,-0.22360892156967502,-0.0013242074016782865,2.718360038891244,0.004040566231349249,-0.01218689677041646,0.0013876699952270017,0.24779166524901228,0.0011238161864373765,1.6876822217243267e-05,0.9333695156580488,-2.0286271144852222e-05,-0.04796342238901919,0.00016662301981921863
eira_barbara,174.89960882753206,-25.800295538041425,-2.1361181644836584,-5.699556263395827,-48.97189070192218,-2.0998585888272876,0.023645853638226508,-16.96041781987093,-68.2011436528179,-0.022060558301287104,-1.9210215495845377,0.03517184995560311,0.05805664516013472,0.1515221115689633,-0.46475233365695867,0.0034519692506351334,-0.03780604279230858,-1.5061353848893713,-0.0034009313819580353,2.310065138636025,-0.04288754534532894,0.41960825051989753,-0.016510152020739976,0.3373163204401882,-0.5009598842418382,0.06518318483793828,0.08911107573446135,0.0003432038081997005,0.6515297391112467,0.00032273707570724144,-47.13892548627894,0.20783925107601292
elaphodus_cephalophus,174.42036545252992,-25.48950896732423,-2.056420334642874,-5.326041284207584,-45.65884179699989,-1.9543176939632156,0.022931452039697563,-41.9058967480655,41.82004473562404,-0.013842863287325476,-0.8911339007714091,0.012997969527438417,0.016192508730184026,0.03185208167473721,-0.06483150809089973,-0.0011945956492724924,0.05439843565316702,2.98854955236977,0.06078020186352958,-61.73698666896337,-0.9265825186771878,3.142110283447844,-0.10042962176580818,1.408900673398928,-1.7597614953054679,0.214473010832032,0.25423743784858077,0.0006904521540151102,1.1006638712515553,0.0005028788521833454,-4.463287230488134,0.015360443557376114
elephantulus_brachyrhynchus,20.99561553091456,110.57778835554743,231.3082146473255,29.048264372566845,2.8362424425969195,-6.334281939490746,0.2571896994230485,0.07838297679827017,0.09182595683826253,-0.1932644922934801,-0.0931684554672842,0.41780730124560084,1.102711904921851,22.86279871894758,0.034013543308725865,-2.416952483064995e-05,0.08105377179331522,0.05825660469173158,0.03576789118713187,-1.132972104263512,108.44632970582431,0.3477346450558864,-0.6027910678172971,6.668545235680548,-7.607910293465267,-0.0777347474589432,0.9897348011834006,0.002203736948959138,-0.017349153486516028,0.001512897487805747,-0.02517531011447374,-0.005211154967295936
elephantulus_edwardii,20.995615530914552,110.57778835554743,231.3082146473255,29.048264372566845,2.8362424425969186,-6.334281939490725,0.2571896994230454,0.07838297679826557,0.09182595683826208,-0.1932644922935026,-0.09316845546728172,0.4178073012456038,1.1027119049218717,22.862798718947584,0.03401354330872496,-2.4169524813647576e-05,0.08105377179330202,0.05825660469173378,0.03576789118714305,-1.1329721042635115,108.44632970582428,0.3477346450558856,-0.6027910678172878,6.668545235680567,-7.607910293465272,-0.07773474745894113,0.9897348011834358,0.00220373694894069,-0.0173491534865144,0.0015128974877992077,-0.025175310114473947,-0.005211154967291937
elephantulus_fuscipes,20.995615530914552,110.57778835554743,231.3082146473255,29.048264372566837,2.836242442596915,-6.334281939490707,0.2571896994231006,0.07838297679827658,0.09182595683827825,-0.19326449229348927,-0.09316845546727869,0.4178073012456081,1.1027119049218281,22.86279871894761,0.03401354330872546,-2.416952485966545e-05,0.08105377179330706,0.05825660469173866,0.03576789118715177,-1.1329721042635137,108.44632970582424,0.34773464505589363,-0.6027910678172842,6.668545235680564,-7.607910293465275,-0.0777347474589467,0.9897348011834358,0.0022037369489594926,-0.017349153486512232,0.001512897487805747,-0.02517531011447015,-0.005211154967299935
elephantulus_intufi,20.995615530914552,110.57778835554743,231.30821464732549,29.048264372566837,2.836242442596916,-6.334281939490744,0.25718969942308595,0.07838297679826389,0.09182595683827016,-0.1932644922934778,-0.09316845546725758,0.41780730124559756,1.1027119049218348,22.8627987189476,0.03401354330872667,-2.4169524858153858e-05,0.08105377179330152,0.0582566046917317,0.035767891187166466,-1.132972104263511,108.44632970582424,0.347734645055888,-0.6027910678172922,6.668545235680548,-7.6079102934652685,-0.07773474745894578,0.9897348011834153,0.0022037369489399804,-0.017349153486514557,0.0015128974877943251,-0.02517531011447309,-0.005211154967302602
elephantulus_myurus,20.995615530914552,110.57778835554743,231.30821464732549,29.048264372566845,2.8362424425969137,-6.334281939490723,0.25718969942309716,0.07838297679826428,0.0918259568382693,-0.1932644922934696,-0.09316845546725427,0.4178073012455995,1.1027119049218117,22.862798718947612,0.03401354330872503,-2.416952486614277e-05,0.0810537717932909,0.05825660469174453,0.03576789118715547,-1.1329721042635092,108.44632970582414,0.34773464505588403,-0.6027910678172805,6.668545235680543,-7.607910293465257,-0.07773474745894761,0.989734801183424,0.002203736948960557,-0.017349153486515615,0.0015128974878124606,-0.025175310114471654,-0.005211154967283939
elephantulus_revoili,20.995615530914556,110.57778835554743,231.30821464732549,29.048264372566837,2.836242442596914,-6.334281939490703,0.25718969942307757,0.07838297679826763,0.09182595683827334,-0.19326449229351678,-0.0931684554672593,0.41780730124559,1.1027119049218537,22.862798718947605,0.034013543308723075,-2.416952482741109e-05,0.08105377179330536,0.058256604691746,0.035767891187164474,-1.132972104263512,108.44632970582417,0.3477346450558864,-0.6027910678173043,6.668545235680533,-7.607910293465253,-0.0777347474589474,0.9897348011834065,0.0022037369489520424,-0.017349153486516132,0.00151289748780906,-0.025175310114470863,-0.005211154967297269
