canonical_taxon_id,species,order,family,genus,adult_body_mass_g,gestation_length_d,litter_size,weaning_age_d,home_range_km2,trophic_level,max_longevity_m
saccopteryx_canescens,Saccopteryx canescens,Chiroptera,Emballonuridae,Saccopteryx,3.41,,1.0,,,3.0,
saccostomus_campestris,Saccostomus campestris,Rodentia,Nesomyidae,Saccostomus,50.33,20.84,6.75,28.97,,2.0,33.6
saccostomus_mearnsi,Saccostomus mearnsi,Rodentia,Nesomyidae,Saccostomus,64.91,,5.75,,0.001303656,2.0,
saguinus_bicolor,Saguinus bicolor,Primates,Cebidae,Saguinus,465.0,158.16,2.0,,,2.0,
saguinus_fuscicollis,Saguinus fuscicollis,Primates,Cebidae,Saguinus,393.99,148.0,1.83,90.1,0.2,2.0,294.0
saguinus_geoffroyi,Saguinus geoffroyi,Primates,Cebidae,Saguinus,492.5,,1.97,,0.16,2.0,
saguinus_imperator,Saguinus imperator,Primates,Cebidae,Saguinus,407.91,,,,0.22,2.0,242.4
saguinus_inustus,Saguinus inustus,Primates,Cebidae,Saguinus,803.0,,,,,,
saguinus_labiatus,Saguinus labiatus,Primates,Cebidae,Saguinus,508.46,144.16,1.84,,0.19,,
saguinus_leucopus,Saguinus leucopus,Primates,Cebidae,Saguinus,456.68,142.5,2.0,,,2.0,
saguinus_midas,Saguinus midas,Primates,Cebidae,Saguinus,540.56,138.24,2.02,69.6,0.05,2.0,184.8
saguinus_mystax,Saguinus mystax,Primates,Cebidae,Saguinus,555.87,148.28,1.93,,0.21,2.0,
saguinus_nigricollis,Saguinus nigricollis,Primates,Cebidae,Saguinus,450.0,,1.82,82.53,0.25,,182.4
saguinus_oedipus,Saguinus oedipus,Primates,Cebidae,Saguinus,462.04,166.49,1.9,49.85,0.06,2.0,277.2
saguinus_tripartitus,Saguinus tripartitus,Primates,Cebidae,Saguinus,385.05,,,,,,
saiga_tatarica,Saiga tatarica,Artiodactyla,Bovidae,Saiga,37734.01,148.49,1.5,83.64,,1.0,144.0
saimiri_boliviensis,Saimiri boliviensis,Primates,Cebidae,Saimiri,799.45,157.79,1.02,,,,
saimiri_oerstedii,Saimiri oerstedii,Primates,Cebidae,Saimiri,714.18,161.0,1.01,362.93,0.1,2.0,
saimiri_sciureus,Saimiri sciureus,Primates,Cebidae,Saimiri,749.47,164.09,1.0,177.41,0.68,2.0,324.0
saimiri_ustus,Saimiri ustus,Primates,Cebidae,Saimiri,886.47,,1.02,238.64,,,
saimiri_vanzolinii,Saimiri vanzolinii,Primates,Cebidae,Saimiri,783.77,,1.02,,,,
salanoia_concolor,Salanoia concolor,Carnivora,Eupleridae,Salanoia,711.49,,,,,2.0,57.6
sarcophilus_harrisii,Sarcophilus harrisii,Dasyuromorphia,Dasyuridae,Sarcophilus,8202.25,21.0,2.88,243.33,,3.0,98.4
sauromys_petrophilus,Sauromys petrophilus,Chiroptera,Molossidae,Sauromys,14.25,,,,,,
scalopus_aquaticus,Scalopus aquaticus,Soricomorpha,Talpidae,Scalopus,87.15,41.99,3.89,30.18,0.005706842,2.0,74.4
scapanus_latimanus,Scapanus latimanus,Soricomorpha,Talpidae,Scapanus,62.46,40.0,3.49,,,3.0,36.0
scapanus_orarius,Scapanus orarius,Soricomorpha,Talpidae,Scapanus,62.13,40.0,3.24,,0.001058952,2.0,36.0
scapteromys_tumidus,Scapteromys tumidus,Rodentia,Cricetidae,Scapteromys,146.0,,3.63,,,3.0,
sciurillus_pusillus,Sciurillus pusillus,Rodentia,Sciuridae,Sciurillus,34.91,,1.94,,,1.0,
sciurus_aberti,Sciurus aberti,Rodentia,Sciuridae,Sciurus,622.95,40.98,3.2,69.73,0.05,2.0,
sciurus_aestuans,Sciurus aestuans,Rodentia,Sciuridae,Sciurus,177.34,,,,,2.0,
sciurus_alleni,Sciurus alleni,Rodentia,Sciuridae,Sciurus,465.14,,3.0,,,2.0,
sciurus_arizonensis,Sciurus arizonensis,Rodentia,Sciuridae,Sciurus,646.99,,3.09,,,1.0,
sciurus_aureogaster,Sciurus aureogaster,Rodentia,Sciuridae,Sciurus,455.57,,1.94,,0.01,1.0,
sciurus_carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,545.4,44.79,2.98,69.47,0.008569038,2.0,288.0
sciurus_colliaei,Sciurus colliaei,Rodentia,Sciuridae,Sciurus,498.0,,2.66,,,1.0,
sciurus_deppei,Sciurus deppei,Rodentia,Sciuridae,Sciurus,249.5,,2.91,,0.01,1.0,
sciurus_gilvigularis,Sciurus gilvigularis,Rodentia,Sciuridae,Sciurus,803.0,,,,,,
sciurus_granatensis,Sciurus granatensis,Rodentia,Sciuridae,Sciurus,318.44,,1.9,,0.007784702,2.0,
sciurus_griseus,Sciurus griseus,Rodentia,Sciuridae,Sciurus,703.85,43.49,2.65,,0.008025903,1.0,
sciurus_ignitus,Sciurus ignitus,Rodentia,Sciuridae,Sciurus,190.0,,,,,2.0,
sciurus_igniventris,Sciurus igniventris,Rodentia,Sciuridae,Sciurus,700.0,,,,,1.0,
sciurus_lis,Sciurus lis,Rodentia,Sciuridae,Sciurus,264.3,,,,0.13,,
sciurus_nayaritensis,Sciurus nayaritensis,Rodentia,Sciuridae,Sciurus,697.0,,2.43,,,1.0,
sciurus_oculatus,Sciurus oculatus,Rodentia,Sciuridae,Sciurus,649.98,,,,,,
sciurus_pucheranii,Sciurus pucheranii,Rodentia,Sciuridae,Sciurus,803.0,,,,,,
sciurus_pyrrhinus,Sciurus pyrrhinus,Rodentia,Sciuridae,Sciurus,482.0,,,,,,
sciurus_richmondi,Sciurus richmondi,Rodentia,Sciuridae,Sciurus,237.51,,2.59,,,,
sciurus_sanborni,Sciurus sanborni,Rodentia,Sciuridae,Sciurus,136.0,,,,,,
sciurus_spadiceus,Sciurus spadiceus,Rodentia,Sciuridae,Sciurus,403.32,,,,,1.0,
sciurus_stramineus,Sciurus stramineus,Rodentia,Sciuridae,Sciurus,433.3,,,,,,
sciurus_variegatoides,Sciurus variegatoides,Rodentia,Sciuridae,Sciurus,485.0,,4.99,,,2.0,
sciurus_vulgaris,Sciurus vulgaris,Rodentia,Sciuridae,Sciurus,333.0,38.0,4.5,64.51,0.05,2.0,144.0
sciurus_yucatanensis,Sciurus yucatanensis,Rodentia,Sciuridae,Sciurus,225.0,,3.0,,,1.0,
scleronycteris_ega,Scleronycteris ega,Chiroptera,Phyllostomidae,Scleronycteris,49.54,,,,,,
scolomys_melanops,Scolomys melanops,Rodentia,Cricetidae,Scolomys,26.5,,,,,,
scolomys_ucayalensis,Scolomys ucayalensis,Rodentia,Cricetidae,Scolomys,26.5,,,,,,
scoteanax_rueppellii,Scoteanax rueppellii,Chiroptera,Vespertilionidae,Scoteanax,26.41,,1.0,,,,
scotinomys_teguina,Scotinomys teguina,Rodentia,Cricetidae,Scotinomys,11.59,31.2,2.46,21.0,,2.0,
scotinomys_xerampelinus,Scotinomys xerampelinus,Rodentia,Cricetidae,Scotinomys,15.07,33.53,3.08,24.5,,,
scotoecus_albigula,Scotoecus albigula,Chiroptera,Vespertilionidae,Scotoecus,10.08,,,,,,
scotoecus_albofuscus,Scotoecus albofuscus,Chiroptera,Vespertilionidae,Scotoecus,4.5,,,,,,
scotoecus_hindei,Scotoecus hindei,Chiroptera,Vespertilionidae,Scotoecus,10.41,,,,,,
scotoecus_hirundo,Scotoecus hirundo,Chiroptera,Vespertilionidae,Scotoecus,8.45,,1.96,,,,
scotomanes_ornatus,Scotomanes ornatus,Chiroptera,Vespertilionidae,Scotomanes,22.24,,,,,,
scotonycteris_ophiodon,Scotonycteris ophiodon,Chiroptera,Pteropodidae,Scotonycteris,69.42,,0.98,,,,
scotonycteris_zenkeri,Scotonycteris zenkeri,Chiroptera,Pteropodidae,Scotonycteris,21.3,,0.99,,,,
scotophilus_borbonicus,Scotophilus borbonicus,Chiroptera,Vespertilionidae,Scotophilus,19.02,185.3,2.0,,,,
scotophilus_dinganii,Scotophilus dinganii,Chiroptera,Vespertilionidae,Scotophilus,25.12,,2.2,,,3.0,
scotophilus_heathii,Scotophilus heathii,Chiroptera,Vespertilionidae,Scotophilus,36.13,112.7,1.92,19.17,,3.0,
scotophilus_leucogaster,Scotophilus leucogaster,Chiroptera,Vespertilionidae,Scotophilus,20.24,228.12,1.38,,,3.0,
scotophilus_nigrita,Scotophilus nigrita,Chiroptera,Vespertilionidae,Scotophilus,27.34,,1.5,,,3.0,
scotophilus_nux,Scotophilus nux,Chiroptera,Vespertilionidae,Scotophilus,30.0,,,,,,
scotophilus_viridis,Scotophilus viridis,Chiroptera,Vespertilionidae,Scotophilus,19.81,,2.0,,,3.0,
scotorepens_balstoni,Scotorepens balstoni,Chiroptera,Vespertilionidae,Scotorepens,11.92,212.91,1.41,44.58,,,
scotorepens_greyii,Scotorepens greyii,Chiroptera,Vespertilionidae,Scotorepens,10.0,,,,,,
scotorepens_orion,Scotorepens orion,Chiroptera,Vespertilionidae,Scotorepens,11.83,,,,,,
scotorepens_sanborni,Scotorepens sanborni,Chiroptera,Vespertilionidae,Scotorepens,8.13,,,,,,
scotozous_dormeri,Scotozous dormeri,Chiroptera,Vespertilionidae,Scotozous,6.79,,1.08,,,,
scutisorex_somereni,Scutisorex somereni,Soricomorpha,Soricidae,Scutisorex,91.49,,1.85,,,,
sekeetamys_calurus,Sekeetamys calurus,Rodentia,Muridae,Sekeetamys,56.61,,2.9,,,,64.8
selevinia_betpakdalaensis,Selevinia betpakdalaensis,Rodentia,Gliridae,Selevinia,17.12,,6.9,,,3.0,
semnopithecus_entellus,Semnopithecus entellus,Primates,Cercopithecidae,Semnopithecus,12679.29,197.7,1.02,402.1,1.3,1.0,300.0
semnopithecus_hypoleucos,Semnopithecus hypoleucos,Primates,Cercopithecidae,Semnopithecus,10026.65,,,,,,
setifer_setosus,Setifer setosus,Afrosoricida,Tenrecidae,Setifer,263.22,57.63,3.24,25.22,,2.0,126.0
setonix_brachyurus,Setonix brachyurus,Diprotodontia,Macropodidae,Setonix,3027.67,27.89,1.0,308.24,,1.0,144.0
sicista_betulina,Sicista betulina,Rodentia,Dipodidae,Sicista,8.92,31.5,5.29,31.21,,,48.0
sicista_napaea,Sicista napaea,Rodentia,Dipodidae,Sicista,10.0,20.0,3.49,,,2.0,
sicista_subtilis,Sicista subtilis,Rodentia,Dipodidae,Sicista,11.75,,,,,,
sigmodon_alleni,Sigmodon alleni,Rodentia,Cricetidae,Sigmodon,174.09,36.5,,,,,
sigmodon_alstoni,Sigmodon alstoni,Rodentia,Cricetidae,Sigmodon,55.7,,5.18,,,1.0,
sigmodon_arizonae,Sigmodon arizonae,Rodentia,Cricetidae,Sigmodon,198.0,,,,,,
sigmodon_fulviventer,Sigmodon fulviventer,Rodentia,Cricetidae,Sigmodon,195.94,36.5,7.5,,,,
sigmodon_inopinatus,Sigmodon inopinatus,Rodentia,Cricetidae,Sigmodon,140.5,,,,,,
sigmodon_leucotis,Sigmodon leucotis,Rodentia,Cricetidae,Sigmodon,131.78,34.99,,,,,
sigmodon_mascotensis,Sigmodon mascotensis,Rodentia,Cricetidae,Sigmodon,120.0,,,,,,
sigmodon_ochrognathus,Sigmodon ochrognathus,Rodentia,Cricetidae,Sigmodon,122.0,34.59,3.0,15.0,0.001664175,,
simias_concolor,Simias concolor,Primates,Cercopithecidae,Simias,7393.9,,1.02,,0.1,1.0,
sminthopsis_aitkeni,Sminthopsis aitkeni,Dasyuromorphia,Dasyuridae,Sminthopsis,22.5,,,,,,
sminthopsis_archeri,Sminthopsis archeri,Dasyuromorphia,Dasyuridae,Sminthopsis,16.0,,8.15,,,3.0,
sminthopsis_butleri,Sminthopsis butleri,Dasyuromorphia,Dasyuridae,Sminthopsis,25.0,,,,,,
sminthopsis_crassicaudata,Sminthopsis crassicaudata,Dasyuromorphia,Dasyuridae,Sminthopsis,15.98,16.0,6.52,70.0,,3.0,51.6
sminthopsis_dolichura,Sminthopsis dolichura,Dasyuromorphia,Dasyuridae,Sminthopsis,14.39,,7.2,,,,38.04
sminthopsis_douglasi,Sminthopsis douglasi,Dasyuromorphia,Dasyuridae,Sminthopsis,54.99,,6.78,,,3.0,
sminthopsis_gilberti,Sminthopsis gilberti,Dasyuromorphia,Dasyuridae,Sminthopsis,19.5,,,,,,
sminthopsis_granulipes,Sminthopsis granulipes,Dasyuromorphia,Dasyuridae,Sminthopsis,25.0,,,,,,
sminthopsis_griseoventer,Sminthopsis griseoventer,Dasyuromorphia,Dasyuridae,Sminthopsis,17.5,,,,,,
sminthopsis_hirtipes,Sminthopsis hirtipes,Dasyuromorphia,Dasyuridae,Sminthopsis,15.0,,,,,,
sminthopsis_leucopus,Sminthopsis leucopus,Dasyuromorphia,Dasyuridae,Sminthopsis,23.36,17.32,8.4,84.51,0.008904945,,30.0
sminthopsis_longicaudata,Sminthopsis longicaudata,Dasyuromorphia,Dasyuridae,Sminthopsis,18.0,14.21,4.24,,,3.0,60.0
sminthopsis_macroura,Sminthopsis macroura,Dasyuromorphia,Dasyuridae,Sminthopsis,23.56,11.72,7.0,79.5,,,58.8
sminthopsis_murina,Sminthopsis murina,Dasyuromorphia,Dasyuridae,Sminthopsis,17.0,12.5,8.0,70.63,,,24.0
sminthopsis_ooldea,Sminthopsis ooldea,Dasyuromorphia,Dasyuridae,Sminthopsis,12.19,20.87,7.24,69.8,,,36.0
sminthopsis_psammophila,Sminthopsis psammophila,Dasyuromorphia,Dasyuridae,Sminthopsis,33.5,,5.49,,,3.0,60.0
sminthopsis_virginiae,Sminthopsis virginiae,Dasyuromorphia,Dasyuridae,Sminthopsis,35.24,16.31,4.11,89.49,,3.0,24.0
sminthopsis_youngsoni,Sminthopsis youngsoni,Dasyuromorphia,Dasyuridae,Sminthopsis,11.14,,5.49,,,,
solenodon_cubanus,Solenodon cubanus,Soricomorpha,Solenodontidae,Solenodon,824.62,,1.5,,,3.0,78.0
solenodon_paradoxus,Solenodon paradoxus,Soricomorpha,Solenodontidae,Solenodon,899.99,64.8,1.64,74.71,,3.0,136.0
solomys_ponceleti,Solomys ponceleti,Rodentia,Muridae,Solomys,1000.0,,,,,1.0,
solomys_salebrosus,Solomys salebrosus,Rodentia,Muridae,Solomys,397.0,,,,,,
sorex_alaskanus,Sorex alaskanus,Soricomorpha,Soricidae,Sorex,14.0,,,,,,
sorex_alpinus,Sorex alpinus,Soricomorpha,Soricidae,Sorex,8.04,,5.95,,,,15.6
sorex_araneus,Sorex araneus,Soricomorpha,Soricidae,Sorex,9.18,21.5,6.56,21.43,0.000446055,2.0,24.0
sorex_arcticus,Sorex arcticus,Soricomorpha,Soricidae,Sorex,8.19,17.0,6.69,,0.004174389,3.0,18.0
sorex_arizonae,Sorex arizonae,Soricomorpha,Soricidae,Sorex,2.7,,,,,,
sorex_bairdi,Sorex bairdi,Soricomorpha,Soricidae,Sorex,8.33,,,,,,
sorex_bendirii,Sorex bendirii,Soricomorpha,Soricidae,Sorex,15.76,,,,,3.0,
sorex_caecutiens,Sorex caecutiens,Soricomorpha,Soricidae,Sorex,6.3,,7.24,,0.000203282,2.0,24.0
sorex_cinereus,Sorex cinereus,Soricomorpha,Soricidae,Sorex,4.2,18.11,6.49,19.88,0.004044228,3.0,23.0
sorex_coronatus,Sorex coronatus,Soricomorpha,Soricidae,Sorex,9.32,23.99,4.94,29.8,0.0003073,3.0,13.5
sorex_daphaenodon,Sorex daphaenodon,Soricomorpha,Soricidae,Sorex,8.1,,5.99,,,2.0,
sorex_dispar,Sorex dispar,Soricomorpha,Soricidae,Sorex,4.99,,4.18,,,3.0,
sorex_emarginatus,Sorex emarginatus,Soricomorpha,Soricidae,Sorex,7.0,,,,,,
sorex_fumeus,Sorex fumeus,Soricomorpha,Soricidae,Sorex,7.83,21.0,5.49,,,2.0,15.5
sorex_gaspensis,Sorex gaspensis,Soricomorpha,Soricidae,Sorex,3.35,,5.33,,,3.0,
sorex_gracillimus,Sorex gracillimus,Soricomorpha,Soricidae,Sorex,4.4,,4.58,,0.000316461,3.0,
sorex_granarius,Sorex granarius,Soricomorpha,Soricidae,Sorex,6.39,,4.89,,,,
sorex_hoyi,Sorex hoyi,Soricomorpha,Soricidae,Sorex,3.37,,5.84,,,3.0,
sorex_isodon,Sorex isodon,Soricomorpha,Soricidae,Sorex,12.23,18.0,7.09,21.87,,3.0,
sorex_jacksoni,Sorex jacksoni,Soricomorpha,Soricidae,Sorex,6.01,,,,,,
sorex_longirostris,Sorex longirostris,Soricomorpha,Soricidae,Sorex,3.29,,3.99,,,2.0,
sorex_lyelli,Sorex lyelli,Soricomorpha,Soricidae,Sorex,4.99,,,,,,
sorex_macrodon,Sorex macrodon,Soricomorpha,Soricidae,Sorex,8.61,,,,,,
sorex_merriami,Sorex merriami,Soricomorpha,Soricidae,Sorex,5.99,,5.99,,,3.0,
sorex_milleri,Sorex milleri,Soricomorpha,Soricidae,Sorex,4.07,,,,,,
sorex_minutissimus,Sorex minutissimus,Soricomorpha,Soricidae,Sorex,2.46,,8.99,,,3.0,
sorex_minutus,Sorex minutus,Soricomorpha,Soricidae,Sorex,4.32,23.81,6.04,23.5,0.001079653,2.0,24.0
sorex_mirabilis,Sorex mirabilis,Soricomorpha,Soricidae,Sorex,15.0,,,,,3.0,
sorex_monticolus,Sorex monticolus,Soricomorpha,Soricidae,Sorex,6.92,,5.74,20.88,0.001737053,2.0,16.0
sorex_nanus,Sorex nanus,Soricomorpha,Soricidae,Sorex,2.57,,6.49,,,,
sorex_oreopolus,Sorex oreopolus,Soricomorpha,Soricidae,Sorex,7.0,,,,,,
sorex_ornatus,Sorex ornatus,Soricomorpha,Soricidae,Sorex,5.31,,4.99,,,,17.0
sorex_pacificus,Sorex pacificus,Soricomorpha,Soricidae,Sorex,10.56,,4.19,,,2.0,
sorex_palustris,Sorex palustris,Soricomorpha,Soricidae,Sorex,13.07,21.0,5.46,,0.002320105,2.0,18.0
sorex_preblei,Sorex preblei,Soricomorpha,Soricidae,Sorex,3.14,,,,,,
sorex_roboratus,Sorex roboratus,Soricomorpha,Soricidae,Sorex,12.99,,7.52,,,3.0,
sorex_samniticus,Sorex samniticus,Soricomorpha,Soricidae,Sorex,8.24,,,,,,
sorex_saussurei,Sorex saussurei,Soricomorpha,Soricidae,Sorex,4.65,,,,,,
sorex_sclateri,Sorex sclateri,Soricomorpha,Soricidae,Sorex,7.0,,,,,,
sorex_sonomae,Sorex sonomae,Soricomorpha,Soricidae,Sorex,8.3,,,,,,
sorex_stizodon,Sorex stizodon,Soricomorpha,Soricidae,Sorex,7.0,,,,,,
sorex_tenellus,Sorex tenellus,Soricomorpha,Soricidae,Sorex,3.8,,,,,,
sorex_trowbridgii,Sorex trowbridgii,Soricomorpha,Soricidae,Sorex,5.02,,3.91,,,2.0,18.0
sorex_tundrensis,Sorex tundrensis,Soricomorpha,Soricidae,Sorex,7.65,,8.7,,,2.0,
sorex_unguiculatus,Sorex unguiculatus,Soricomorpha,Soricidae,Sorex,14.11,28.0,5.24,,8.51806e-05,3.0,18.0
sorex_vagrans,Sorex vagrans,Soricomorpha,Soricidae,Sorex,5.99,20.13,5.84,21.83,0.002073312,2.0,25.0
sorex_ventralis,Sorex ventralis,Soricomorpha,Soricidae,Sorex,7.0,,,,,,
sorex_veraepacis,Sorex veraepacis,Soricomorpha,Soricidae,Sorex,7.5,,,,,,
soriculus_nigrescens,Soriculus nigrescens,Soricomorpha,Soricidae,Soriculus,14.58,,4.89,,,3.0,
spalacopus_cyanus,Spalacopus cyanus,Rodentia,Octodontidae,Spalacopus,100.86,80.3,3.14,59.66,7.86164e-05,1.0,72.0
spalax_ehrenbergi,Spalax ehrenbergi,Rodentia,Spalacidae,Spalax,164.35,,,,,,
spalax_leucodon,Spalax leucodon,Rodentia,Spalacidae,Spalax,188.67,29.18,3.24,57.74,,2.0,54.0
spalax_microphthalmus,Spalax microphthalmus,Rodentia,Spalacidae,Spalax,470.0,,2.91,,,,
speothos_venaticus,Speothos venaticus,Carnivora,Canidae,Speothos,6324.54,67.78,3.8,127.3,,3.0,124.0
spermophilus_adocetus,Spermophilus adocetus,Rodentia,Sciuridae,Spermophilus,155.52,,,,,1.0,
spermophilus_annulatus,Spermophilus annulatus,Rodentia,Sciuridae,Spermophilus,499.99,,3.88,,,2.0,
spermophilus_armatus,Spermophilus armatus,Rodentia,Sciuridae,Spermophilus,306.48,24.5,5.4,21.43,,2.0,60.0
spermophilus_atricapillus,Spermophilus atricapillus,Rodentia,Sciuridae,Spermophilus,550.99,,,,,,
spermophilus_beecheyi,Spermophilus beecheyi,Rodentia,Sciuridae,Spermophilus,597.82,28.37,6.71,52.6,0.000293039,,60.0
spermophilus_beldingi,Spermophilus beldingi,Rodentia,Sciuridae,Spermophilus,272.53,26.19,5.71,24.5,,2.0,
spermophilus_brunneus,Spermophilus brunneus,Rodentia,Sciuridae,Spermophilus,300.0,24.5,7.5,,,2.0,
spermophilus_citellus,Spermophilus citellus,Rodentia,Sciuridae,Spermophilus,395.97,27.74,6.48,,,2.0,
spermophilus_columbianus,Spermophilus columbianus,Rodentia,Sciuridae,Spermophilus,470.94,24.09,3.54,32.19,0.001090594,1.0,
spermophilus_elegans,Spermophilus elegans,Rodentia,Sciuridae,Spermophilus,324.45,22.97,5.75,33.2,0.00191853,1.0,
spermophilus_franklinii,Spermophilus franklinii,Rodentia,Sciuridae,Spermophilus,457.64,28.0,8.69,29.11,0.13,,
spermophilus_fulvus,Spermophilus fulvus,Rodentia,Sciuridae,Spermophilus,778.38,30.41,5.99,,,,
spermophilus_lateralis,Spermophilus lateralis,Rodentia,Sciuridae,Spermophilus,175.1,28.42,5.18,41.99,,2.0,
spermophilus_madrensis,Spermophilus madrensis,Rodentia,Sciuridae,Spermophilus,207.12,,4.34,,,,
spermophilus_mexicanus,Spermophilus mexicanus,Rodentia,Sciuridae,Spermophilus,177.49,,5.91,,,2.0,
spermophilus_mohavensis,Spermophilus mohavensis,Rodentia,Sciuridae,Spermophilus,213.18,24.31,6.5,31.81,0.01,1.0,
spermophilus_mollis,Spermophilus mollis,Rodentia,Sciuridae,Spermophilus,165.4,,7.97,40.79,0.000957999,,
spermophilus_parryii,Spermophilus parryii,Rodentia,Sciuridae,Spermophilus,747.09,25.16,6.5,28.0,0.02,,
spermophilus_perotensis,Spermophilus perotensis,Rodentia,Sciuridae,Spermophilus,140.0,,6.07,,,,
spermophilus_pygmaeus,Spermophilus pygmaeus,Rodentia,Sciuridae,Spermophilus,173.46,26.48,7.08,15.59,,,
spermophilus_relictus,Spermophilus relictus,Rodentia,Sciuridae,Spermophilus,599.99,,4.89,,,,
spermophilus_richardsonii,Spermophilus richardsonii,Rodentia,Sciuridae,Spermophilus,325.1,22.8,7.59,29.33,0.00402332,1.0,
spermophilus_spilosoma,Spermophilus spilosoma,Rodentia,Sciuridae,Spermophilus,106.64,,6.94,47.64,0.009534137,2.0,
spermophilus_suslicus,Spermophilus suslicus,Rodentia,Sciuridae,Spermophilus,252.0,22.44,5.49,31.5,,,
spermophilus_tereticaudus,Spermophilus tereticaudus,Rodentia,Sciuridae,Spermophilus,147.57,27.57,6.32,34.8,0.01,2.0,
spermophilus_townsendii,Spermophilus townsendii,Rodentia,Sciuridae,Spermophilus,207.29,22.05,8.49,32.55,,2.0,
spermophilus_tridecemlineatus,Spermophilus tridecemlineatus,Rodentia,Sciuridae,Spermophilus,174.91,27.5,8.08,27.81,0.01,2.0,
spermophilus_undulatus,Spermophilus undulatus,Rodentia,Sciuridae,Spermophilus,742.91,25.33,7.77,54.07,0.02,,
spermophilus_variegatus,Spermophilus variegatus,Rodentia,Sciuridae,Spermophilus,714.58,30.0,4.93,52.38,0.03,2.0,
spermophilus_washingtoni,Spermophilus washingtoni,Rodentia,Sciuridae,Spermophilus,215.09,,7.88,,,2.0,
sphaerias_blanfordi,Sphaerias blanfordi,Chiroptera,Pteropodidae,Sphaerias,28.88,,,,,,
sphaeronycteris_toxophyllum,Sphaeronycteris toxophyllum,Chiroptera,Phyllostomidae,Sphaeronycteris,16.06,,,,,1.0,
sphiggurus_insidiosus,Sphiggurus insidiosus,Rodentia,Erethizontidae,Sphiggurus,998.32,,0.97,,,2.0,
sphiggurus_melanurus,Sphiggurus melanurus,Rodentia,Erethizontidae,Sphiggurus,1900.0,,,,,,
sphiggurus_mexicanus,Sphiggurus mexicanus,Rodentia,Erethizontidae,Sphiggurus,2000.0,,0.98,,,1.0,
sphiggurus_spinosus,Sphiggurus spinosus,Rodentia,Erethizontidae,Sphiggurus,750.78,,,,,,
sphiggurus_vestitus,Sphiggurus vestitus,Rodentia,Erethizontidae,Sphiggurus,736.0,,,,,,
spilocuscus_maculatus,Spilocuscus maculatus,Diprotodontia,Phalangeridae,Spilocuscus,4060.46,12.99,1.26,240.75,,1.0,132.0
spilocuscus_rufoniger,Spilocuscus rufoniger,Diprotodontia,Phalangeridae,Spilocuscus,5999.99,,1.02,,,,
spilogale_putorius,Spilogale putorius,Carnivora,Mephitidae,Spilogale,566.49,32.99,5.07,55.68,0.29,2.0,120.0
spilogale_pygmaea,Spilogale pygmaea,Carnivora,Mephitidae,Spilogale,365.0,47.22,4.0,,,2.0,
steatomys_krebsii,Steatomys krebsii,Rodentia,Nesomyidae,Steatomys,20.67,,4.62,,,,
steatomys_parvus,Steatomys parvus,Rodentia,Nesomyidae,Steatomys,4.99,,,,,,
stenocephalemys_albocaudata,Stenocephalemys albocaudata,Rodentia,Muridae,Stenocephalemys,144.0,,,,,,
stenocephalemys_griseicauda,Stenocephalemys griseicauda,Rodentia,Muridae,Stenocephalemys,85.75,,,,,,
stenocephalemys_ruppi,Stenocephalemys ruppi,Rodentia,Muridae,Stenocephalemys,48.99,,,,,,
stenoderma_rufum,Stenoderma rufum,Chiroptera,Phyllostomidae,Stenoderma,21.1,,0.99,,,1.0,
stochomys_longicaudatus,Stochomys longicaudatus,Rodentia,Muridae,Stochomys,70.95,,2.38,,,,
sturnira_aratathomasi,Sturnira aratathomasi,Chiroptera,Phyllostomidae,Sturnira,49.67,,0.99,,,1.0,
sturnira_bidens,Sturnira bidens,Chiroptera,Phyllostomidae,Sturnira,18.05,,0.99,,,1.0,
sturnira_bogotensis,Sturnira bogotensis,Chiroptera,Phyllostomidae,Sturnira,19.94,,0.98,,,1.0,
sturnira_erythromos,Sturnira erythromos,Chiroptera,Phyllostomidae,Sturnira,15.53,,0.99,,,1.0,
sturnira_lilium,Sturnira lilium,Chiroptera,Phyllostomidae,Sturnira,20.19,107.97,0.99,,,2.0,
sturnira_ludovici,Sturnira ludovici,Chiroptera,Phyllostomidae,Sturnira,21.0,,0.99,,,1.0,
sturnira_mordax,Sturnira mordax,Chiroptera,Phyllostomidae,Sturnira,11.79,,0.98,,,1.0,
sturnira_oporaphilum,Sturnira oporaphilum,Chiroptera,Phyllostomidae,Sturnira,21.99,,,,,,
sturnira_tildae,Sturnira tildae,Chiroptera,Phyllostomidae,Sturnira,24.39,,0.98,,,1.0,
styloctenium_wallacei,Styloctenium wallacei,Chiroptera,Pteropodidae,Styloctenium,172.42,,,,,,
stylodipus_telum,Stylodipus telum,Rodentia,Dipodidae,Stylodipus,59.99,,3.49,,0.00350188,1.0,
suncus_etruscus,Suncus etruscus,Soricomorpha,Soricidae,Suncus,2.26,27.5,4.0,20.0,,,32.4
suncus_infinitesimus,Suncus infinitesimus,Soricomorpha,Soricidae,Suncus,4.4,,,,,3.0,
suncus_madagascariensis,Suncus madagascariensis,Soricomorpha,Soricidae,Suncus,2.47,,,,,,
suncus_malayanus,Suncus malayanus,Soricomorpha,Soricidae,Suncus,4.99,,,,,,
suncus_megalura,Suncus megalura,Soricomorpha,Soricidae,Suncus,5.38,,1.89,,,,
